url,titre,auteurrices,langue,resume,thematique,type,mots_cles,conference
https://r2015-grenoble.sciencesconf.org/65999.html,"Datacamp : Apprendre R, en faisant du R, dans R...et en français.",Vincent Guyader,Lightning talk,"Les outils permettant d'apprendre R en français sont relativement rares. Beaucoup ont commencé leur apprentissage grâce au cours PDF d'Emmanuel Paradis ""R pour les débutants"" [1] complété par le PDF ""R pour les statophobes"" de Denis Poinsot [2] et ces supports ont maintenant plus de 10 ans. Il existe aussi quelques livres plus récents tels que ""Statistique avec R"" [3] et ""Comprendre et réaliser les tests statistiques à l'aide de R : Manuel de biostatistique"" [4]. Cela dit les ressources en ligne sont plutôt pauvres : la blogosphère et les sites spécialisés francophones sont peu développés. Tous ces supports (livres, tutoriels online, vidéos...) supposent des aller-retour entre les instructions dispensées par le contenu et la console R.   Lors du processus d'apprentissage, il est essentiel que la langue ne soit pas une barrière. Ainsi pouvoir se focaliser pleinement sur ce que l'on doit apprendre sans devoir se concentrer pour déchiffrer une langue qui parfois ne nous est pas familière est un atout indéniable. Dès lors, il était important de proposer aux francophones un outil dans l'air du temps permettant d'apprendre efficacement à maitriser R et ses subtilités.   Datacamp (www.datacamp.com) est une plateforme interactive qui propose des cours R de tous niveaux, aussi bien pour les grands débutants que pour les experts qui veulent approfondir telles ou telles fonctionnalités. Concrètement l'utilisateur est face à une version web de R, avec un éditeur et une console.L'interface interagit avec l'utilisateur et lui propose de suivre un cours sur un sujet qui l'intéresse (exemple : ""introduction à R"", "" R pour les utilisateurs de SAS"", ...). L'apprenant s'approprie alors R, en faisant du R, dans R. L'interface est prévue de telle sorte qu'elle est capable de comprendre les instructions tapées par l'utilisateur : elle peut le corriger, lui donner des astuces et le conseiller au fur et à mesure de sa progression. Pour l'utilisateur tout se passe comme si un formateur R se penchait sur son épaule pour le conseiller. Nul besoin de se référer à un tutoriel sur une autre application ou dans un livre : l'interface se charge de tout.   Lancée en 2014 par une équipe Belge de 3 passionnés [5] la version anglophone de la plateforme connaît déjà un grand succès. Des dizaines de milliers d'utilisateurs de tous niveaux utilisent quotidiennement la plateforme, confirmant ainsi l'intérêt du projet. La version française de l'outil initiée par ThinkR [6] vient enrichir l'offre. L'outil est gratuit pour les cours de bases et en intégralité pour les universités, le coût est de l'ordre de 9$ par mois pour les étudiants et 25$ par mois pour les autres.   Nous avons hâte de vous présenter en juin la prochaine version de cet outil qui utilise cette fois la version web de Rstudio et qui permet de proposer une expérience utilisateur encore plus immersive.",NA,lightning talk,,rr2015
https://r2015-grenoble.sciencesconf.org/66085.html,FreeSortR : un package pour l'analyse de données de tri libre.,Philippe Courcoux,Lightning talk,"FreeSortR : un package pour l'analyse de données de tri libre.   Ph. Courcoux   Unité de Sensométrie et Chimiométrie Oniris Rue de la Géraudière 44322 Nantes, France. philippe.courcoux@oniris-nantes.fr     Mots clefs : Tri libre, Partitions, Multidimensional Scaling.     L'épreuve de tri libre est une tâche mise en œuvre pour mettre en évidence les catégories d'objets ou de stimuli que les sujets construisent ainsi que les dimensions qui structurent leurs perceptions. Couramment utilisée en psychologie, cette technique est de plus en plus adoptée dans le cadre de l'analyse sensorielle pour décrire un ensemble de produits [2]. Lors d'une épreuve de tri libre, le sujet est invité à partitionner les produits en autant de classes qu'il/elle juge nécessaire avec la consigne que les produits d'une même classe sont ceux qu'il/elle perçoit comme étant proches. Ainsi les données collectées se présentent sous forme de partitions d'un même ensemble de produits, chaque partition étant produite par un sujet. Très souvent, à l'issue du partitionnement des produits, les sujets sont invités à décrire les groupes constitués à l'aide de mots ou expressions qui leur semblent pertinents. Généralement, cette description verbale (ou « verbatims ») est utilisée comme élément d'interprétation des résultats.   Le package FreeSortR est destiné à fournir des outils de traitement et d'interprétation de données issues d'une épreuve de tri libre. Les principales fonctionnalités sont : - Des fonctions permettant de générer facilement des structures de données adaptées à l'exploitation de données de tri libre, - Une fonction réalisant une analyse multidimensionnelle de l'ensemble des partitions générées. Basée sur du MDS (Multidimensional Scaling) de type Smacof, cette fonction admet du bootstrap sur les sujets, permettant de construire des régions de confiance dans la configuration des stimuli, - Une fonction permettant de générer la partition consensus de l'ensemble des sujets [1]. Cette partition est celle qui maximise la similarité (au sens du critère du Rand ajusté) avec les partitions originales, - Des outils pour représenter les verbatims utilisés par les sujets et interpréter la configuration issue du MDS.   La présentation illustrera les différentes fonctionnalités du package en s'appuyant sur une expérimentation sur la perception d'arômes par des sujets.     Références [1] P.Courcoux, P.Faye, E.M.Qannari (2013) Determination of the consensus partition and cluster analysis of subjects in a free sorting task experiment. Food Quality and Preference 32:107–112.  [2] P.Faye, P.Courcoux, E.M.Qannari (2011) Méthodes de traitement statistique des données issues d'une épreuve de tri libre. Revue Modulad, 43:1-24.  ",NA,lightning talk,,rr2015
https://r2015-grenoble.sciencesconf.org/66116.html,L'histoire en miettes : analyse de graphes avec R pour l'étude de la fragmentation des objets archéologiques,Sébastien Plutniak,Lightning talk,"En archéologie, l'analyse des relations entre fragments provenant d'un même objet a suscité un renouveau d'intérêt ces dernières décennies [3, 4]. Ces relations peuvent être utiles à plusieurs titres: permettre la reconstruction des objets originaux, identifier les séquences de leur confection ou enfin critiquer les divisions stratigraphiques en considérant les déplacements des fragments entre les couches. C'est ce dernier aspect qui retient ici notre attention. De nombreuses propositions ont été faites, certaines très raffinées, concernant la définition et le décompte des relations entre fragments et des ensembles qu'elles constituent [3, 4]. Toutefois, ces méthodes reposent en grande majorité sur un décompte des relations sans que la manière dont elles sont organisées soient prise en compte.  En représentant ces relations sous la forme de graphes, nous proposons donc de préciser leur description en tenant compte leur structure et en l'évaluant. Si une approche similaire a pu être proposée à des fins de reconnaissance de forme afin d'automatiser la reconstruction des objets archéologiques [5], aucune tentative n'a été faite [1] pour établir une mesure structurale de l'intégrité d'une séquence stratigraphique à partir de l'analyse des relations entre fragments situés au sein ou entre les strates. Nous illustrerons donc les résultats d'une telle analyse à partir de l'exemple des restes céramiques trouvés lors des fouilles de l'abri sous roche de Liang Abu, à Kalimantan est, Indonésie [6]. La formalisation de ces relations en termes de graphe pousse à l'explicitation d'intéressantes caractéristiques permettant de préciser les spécificités des objets archéologiques. L'analyse de ces graphes est ensuite menée à l'aide de la librairie \emph{igraph} [2]. Nous proposerons enfin l'état des lieux d'un projet de librairie R dédiée à l'analyse de la fragmentation des objets archéologiques.   [1] Brughmans T., (2012). Thinking through networks: a review of formal network methods in archaeology. Journal of Archaeological Method and Theory, 1-40.  [2] Csardi G, Nepusz T., (2006). The igraph software package for complex network research. InterJournal Complex Systems, 1695.  [3] Cziesla E., Eickoff S., Arts N., Winter D. (eds), (1990). The Big Puzzle: International Symposium on Refitting Stone Artifacts. Studies in Modern Archaeology, 1. Bonn: Holos Verlag.  [4] Hofman J.L., Enloe J.G. (eds), (1992). Piecing together the past: applications of refitting studies in archaeology, 578, Tempus Reparatum.  [5] Maiza C., Gaildrat V. (2005). Automatic classification of archaeological potsherds. In Pléménos D., (ed.) The Eight International Conference on Computer Graphics and Artificial Intelligence, 3IA 2005, MSI Laboratory, Faculté des sciences, Limoges, France, May 11-12 2005.  [6] Plutniak, S., Oktaviana, A. A., Sugiyanto, B., Chazine,J.-M., Ricaut, F.-X. (2014). New Ceramic Data from East Kalimantan: cord-marked and red-slipped sherds of Liang Abu's layer 2 and Kalimantan's pottery chronology. Journal of Pacific Archaeology}, 5 (1), 90-99.",NA,lightning talk,,rr2015
https://r2015-grenoble.sciencesconf.org/65112.html,Modèles de mutations : étude probabiliste et estimation paramétrique,"Adrien Mazoyer, Stéphane Despreaux, Bernard Ycart",Lightning talk,"(Voir fichier fourni pour le résumé complet, avec références et description plus détaillée du package) L'estimation des probabilités de mutation est d'une importance cruciale dans plusieurs domaines de la médecine et de biologie: cancer, tuberculose, microbiologie, etc. Une construction générale des modèles de mutation se décompose en trois niveaux : l'apparition de mutations aléatoires au cours d'un processus de croissance, la durée de développement de chaque clone issu des cellules mutantes et le nombre de cellules produites par un clone durant un temps de développement donné. En pratique, les divisions cellulaires sont très nombreuses, et la probabilité de mutation est très faible, ce qui mène à une modélisation asymptotique. Le modèle classique de Luria-Delbrück repésente le nombre final de mutantes observées comme la composée poissonnienne (nombres de mutations) d'un mélange exponentiel (durée de développement des clones) de lois géométriques (taille finale du clone). Cette loi dépend alors de deux paramètres, la probabilité individuelle de mutation p, et le rapport des taux de croissance des cellules normales et mutantes r, aussi appelé fitness. Le problème statistique consiste à estimer p et r au vu d'un échantillon de décomptes finaux de cellules mutantes. Il peut être résolu par la méthode du maximum de vraisemblance, par une méthode de moment exponentiel, ou par la méthode dîte ""p0"". Cependant, les hypothèses de modélisation sous laquelle la distribution du nombre final de mutantes est explicite sont irréalistes : absence de morts cellulaires, durées de vie exponentielles, nombre final de cellules constant, etc. On obtient des estimations biaisées par rapport aux valeurs réelles. Le package flan que nous développons permet d'effectuer des simulations et des estimations dans le cas du modèle classique de Luria-Delbrück, mais également sous des hypothèses de modélisation plus générales : durées de vie non-exponentielles, morts cellulaires, variabilité du nombre final de cellules.",NA,lightning talk,,rr2015
https://r2015-grenoble.sciencesconf.org/66059.html,SARTools : un pipeline complet pour l'analyse différentielle de données RNA-Seq,"Hugo Varet, Jean-Yves Coppée, Marie-Agnès Dillies",Lightning talk,"SARTools est un package R dédié à l'analyse différentielle de données RNA-Seq dans le cadre de plans d'expériences simples, i.e. de plans d'expériences comparant deux ou plusieurs conditions biologiques d'un même facteur. SARTools fournit des outils pour importer les données de RNA-Seq, pour générer des graphiques descriptifs et de diagnostic, pour réaliser l'analyse différentielle avec DESeq2 [1] ou edgeR [2] et pour exporter les listes de gènes différentiels dans des fichiers textes tabulés compatibles avec tout tableur. En s'appuyant sur le package knitr [3], SARTools génère également un rapport final au format HTML qui reprend toutes les figures produites, explique les méthodes statistiques et donne les résultats de l'analyse différentielle. Dans un souci de recherche reproductible, le rapport affiche également les paramètres choisis pour l'analyse ainsi que les versions des packages utilisés. SARTools ne remplace pas DESeq2 ou edgeR mais fournit un environnement complet pour les mettre en oeuvre. De plus, la vignette du package fournit une aide à l'utilisation du workflow et donne des conseils pour détecter divers problèmes telles que la présence d'effets batch dans les données, ou une inversion d'échantillons.SARTools est disponible sur GitHub et est distribué avec deux scripts R génériques : un pour DESeq2 et un pour edgeR. Une fois le package et ses dépendances installés, il suffit de définir les paramètres de l'analyse dans le préambule d'un des scripts et de l'exécuter entièrement pour générer tous les fichiers de résultats décrits ci-dessus.",NA,lightning talk,,rr2015
https://r2015-grenoble.sciencesconf.org/66796.html,Validation de données en phénotypage végétal,"Antoine Schorgen, Nadine Hilgert",Lightning talk,"Lors d'expériences menées dans des plateformes de phénotypage à haut débit, une grande quantité d'information est récoltée: mesures physiologiques, mesures environnementales, photographies des plantes au cours du temps... Cette masse de données empêchant une vérification manuelle des résultats, il devient nécessaire de mettre au point des routines de visualisation et validation des données. En utilisant les photographies des plantes, nous vous présenterons la méthodogie, basée sur des packages R et des régressions, qui nous permet d'obtenir des mesures fiables de biomasse et surface foliaire notamment.",NA,lightning talk,,rr2015
https://r2015-grenoble.sciencesconf.org/66664.html,Clustering divisif monothétique. La package divclust,"Marie Chavent, Marc Fuentes",Classification,"DIVCLUS-T est une méthode descendante de clustering hiérarchique basée sur une approche de bi-partitionnement monothétique permettant de lire le dendrogramme comme un arbre de décision. Nous présenterons cette méthode et verront comment elle peut s'appliquer à des données quantitatives, qualitatives ou mixtes. L'algorithme ainsi que le package ""divclust"" seront présentés et illustrés sur des exemples.",NA,oral,,rr2015
https://r2015-grenoble.sciencesconf.org/66090.html,Classification de variables avec possibilité de mettre à l'écart des variables atypiques ou de bruit. Implémentation dans le package ClustVarLV.,"Evelyne Vigneau, El Mostafa Qannari",Classification,"En général, les méthodes de classification ne permettent pas de tenir compte de la présence de données atypiques ou de bruit. Le processus de classification concerne tous les objets statistiques, même ceux qui n'ont pas de liens (proximités) avec aucun autre objet du jeu de données. Les méthodes de classication floue offrent la possibilité d'affecter ce type d'objets à différentes classes mais avec un degré d'appartenance faible. On adoptera des approches de classification ""nette"", mais en offrant la possibilité qu'un objet atypique ne soit affecté à aucune classe, ou, alternativement, que cet objet ne soit pas pris en compte dans la dénifition des noyaux des différentes classes. On se placera dans le cadre de la classification de variables, les objets statistiques considérés pouvant être des items de réponse d'un questionnaire; des caractéristiques sensorielles, biochimiques; ou encore des variables spectométriques ou chromatographiques quantiées par des approches holistiques de type -omiques, etc.La méthode de classification de variables autour de variables latentes (CLV) [1], implémentée dans le package ClustVarLV [2], a été adaptée an de pouvoir mettre à l'écart les variables assimilables à du bruit ou atypiques en regard de la structure des corrélations au sein du jeu de données. A partir d'une partition initiale des variables, l'algorithme d'optimisation alternée de CLV consiste en deux étapes : (a) une étape d'estimation de la variable latente de chaque groupe, et (b) une étape de (ré-)affectation de chacune des variables au groupe avec lequel elle présente le lien le plus fort. Dans la méthode CLV, selon l'objectif poursuivi par l'utilisateur, ce lien est mesuré soit par la covariance, soit par la covariance au carré, entre la variable considérée et la composante latente du groupe. Deux stratégies différentes de modification de l'algorithme sont proposées. ... Il est possible de mettre en oeuvre, l'une ou l'autre de ces deux stratégies en utilisant la fonction CLV_kmeans() du package ClustVarLV. Deux exemples de mise en oeuvre de cette démarche de classication de variables, avec ""nettoyage"", seront brièvement présentés. Dans le contexte de la segmentation de consommateurs en évaluation sensorielle, la possibilité de mettre de côté des consommateurs dont les préférences ne s'accordent pas avec les grandes tendances au sein du panel, permet d'exhiber une segmentation plus interprétable. Dans le domaine des techniques analytiques à haut débit, telle que la RMN, qui permettent de collecter un grand nombre de points de mesure pour chaque échantillon, la classification CLV permet d'identifier des sous-ensembles de variables fortement corrélées. Les stratégies complémentaires proposées ici permettent, également, d'écarter les variables spectrales dont la variabilité serait assimilable à du bruit. Références[1] Vigneau, E., Qannari, E. M. (2003). Clustering of variables around Latent Variables. Comm.Stat. - Simul. Comput., 32(4), 1131-1150.[2] Vigneau, E., Chen, M. (2015). ClustVarLV: Clustering of variables around Latent Variables.URL http://CRAN.R-project.org/package=ClustVarLV,R package version 1.3.2.[3] Davé, R. N. (1991). Characterization and detection of noise in clustering. Pattern Recognition Letters, 12,(11), 657-664.[4] Zou, H., Hastie, T., Tibshirani, R. (2006). Sparse principal component analysis. J. Comput. Graph. Statist., 15, 265-286.",NA,oral,,rr2015
https://r2015-grenoble.sciencesconf.org/61963.html,Etude de la robustesse de RMixmod (package de classification par modèles de mélanges) en cas de chevauchement de classes,Florent Langrognet,Classification,"Les modèles de mélanges offrent un cadre probabiliste flexible et efficace pour traiter des problématiques de classification supervisée ou non supervisée. L'objectif du projet MIXMOD est de diffuser un ensemble logiciel de classification des données par modèles de mélanges à un large spectre d'utilisateurs via plusieurs composants logiciels. La bibliothèque de calcul mixmodLib (C++) en est la pierre angulaire, résultat d'un travail de près de 15 ans sur la robustesse et la rapidité de calcul. Le package RMixmod, ensemble de fonctions pour R, interfacé avec mixmodLib (grâce à RCPP) est devenu un outil de référence pour la classification des données.Intégrant de nombreuses fonctionnalités (algorithmes de type EM, critères de sélection, modèles parcimonieux, stratégies d'initialisation, ...), cet ensemblelogiciel permet de traiter des données quantitatives, qualitatives et mixtes, y compris dans des situation complexes.L'une des difficultés en classification des données réside dans la capacité à donner des bons résultats en cas de chevauchement entre plusieurs classes : trouver le bon nombre de classes, les bons paramètres et les bonnes affectations des individus à ces classes (labels). L'étude consiste à tester RMixmod sur des jeux de données simulées en contrôlant le degré de chevauchement entre les classes (grâce au package MixSim) sur des données quantitatives.",NA,oral,,rr2015
https://r2015-grenoble.sciencesconf.org/66855.html,"An experimental assessment of the ""Gibbs-Energy and Empirical-Variance"" estimating equations (via Kalman smoothing) for Matérn processes",Didier Girard,Poster,"   The problem of estimating (from n noisy observations of a single realization, at known sites) the parameters of a centered stationary Gaussian process whose autocorrelation function belongs to the Matérn class appears in many contexts (e.g. [1, 2, 3]). The recently proposed CGEM-EV method [4] only requires the computation of several conditional means, at the observation sites, corresponding to candidate values for the Matérn parameters. In dimension 1 and when the “Matérn differentiability” parameter is fixed to k + 1/2 with k integer (an often-used value is k = 0 or k = 1, see e.g. [3], [1], [6], [7]), each of these conditional means reduces to a Kalman smoothing.  An R implementation of CGEM-EV for this context is presented : it is built on the R-package dlm [5]. It proves to be quite fast, even for high-frequency sampling (e.g. n = 8196), and an empirical comparison with the classical maximum likelihood estimator confirms the near- efficiency results of [4].       References  [1] Rasmussen C.E., Williams C.K.I. (2006), Gaussian Processes for Machine Learning, Cam- bridge, MA: MIT Press. www.gaussianprocess.org/gpml/chapters.  [2] Zhang H. (2012). “Asymptotics and Computation for Spatial Statistics,” in Advances and Challenges in Space-time Modelling of Natural Events (Lecture Notes in Statistics, Vol. 207) (E. Porcu, J. M. Montero, and M. Schlather, eds.), New York: Springer, pp. 239−−252. doi:10.1007/978-3-642-17086-7_10.  [3] Kaufman C.G., Shaby, B.A. (2013). “The Role of the Range Parameter for Estimation and Prediction in Geostatistics,” Biometrika 100 (2), pp. 473−−484. doi:10.1093/biomet/ass079.  [4] Girard D.A. (2012). “Asymptotic Near-Efficiency of the 'Gibbs-Energy and Empirical- Variance' Estimating Functions for Fitting Matérn Models to a Dense (Noisy) Series,” 2012. arxiv.org/pdf/0909.1046v2.pdf.  [5] Petris Giovanni (2010). “An R Package for Dynamic Linear Models,” Journal of Statistical Software, 36(12), 1-16. URL: http://www.jstatsoft.org/v36/i12/  [6] Girard D.A. (2014) “Estimating a Centered Ornstein-Uhlenbeck Process under Measurement Errors,” Wolfram Demonstrations Project, Published: July 1, 2014. URL: demonstrations.wolfram.com/EstimatingACenteredOrnsteinUhlenbeckProcessUnderMeasurementE/  [7] Girard D.A. (2015) “Three Alternatives to the Likelihood Maximization for Estimating a Centered Matérn (3/2) Process, ” Wolfram Demonstrations Project, URL: demonstrations.wolfram.com/ThreeAlternativesToTheLikelihoodMaximizationForEstimatingACe/         ",NA,poster,,rr2015
https://r2015-grenoble.sciencesconf.org/65946.html,Bayesian Analysis of Connectivity in Macaque Cerebral Cortex using JAGS and Stan,"Artemis Toumazi, Kenneth Knoblauch, Henry Kennedy, Martin Privat",Poster,"There is currently great interest in understanding the network structure (or connectome) of the nonhuman primate (NHP) cortex as it will be much more informative about human cortical organization than other animal models. Our group has assembled a consistent data base of the weighted inputs to 29 areas (of the 91 in our cortical parcellation) distributed across the macaque cortex, using retrograde tract-tracing techniques [3]. In retrograde tracing, an injected marker is transported along axons from the target site of injection to the cell bodies in a source area that project to the injection site. The number of marked neurons is exhaustively counted for each cortical source area projecting to the target. We analyze a measure of strength of projection for each source called the extrinsic Fraction of Labelled Neurons (FLNe) defined as the proportion of marked neurons from a source with respect to all marked neurons in the cortex external to the target area. The data constitute a 29 × 91 weighted and directed graph, G29×91. We also study the 29×29 edge-complete subgraph of the connections only between the 29 injection sites, G29×29. Since the injection sites are distributed across the cortex, the G29×29 subgraph is expected to be representative of the full connectivity matrix of the brain, G91×91. We have characterized the variability of the data base and found a number of regularities in it that indicate fundamental principles of cortical organization. Connection strength decreases approximately exponentially with distance traversed by a projection. This Exponential Distance Rule (EDR) predicts a surprising number of features of macaque cortical organization. We are exploring the use of Bayesian models that incorporate the observed characteristics of our data base in order to construct a probabilistic map of connectivity across the cortex covering unexplored areas and to evaluate where to place new injections to minimize uncertainty about the full connectivity matrix. We are currently building models using JAGS and Stan and running these from R with interfacing packages. Because of overdispersion, the neuron counts were assumed to be distributed as a negative binomial. To model the FLNe, the log of the total counts for each injection was used as an offset. Since, Target areas vary in their number of Sources by almost a factor of 3, using the EDR to predict FLNe rather than treating each Source as an independent level of a factor, enormously reduces the number of parameters to estimate. To account for variations in the EDR across Target areas, however, the space constant was treated as exchangeable with a hyperprior distribution. The current model provides a reasonable description of the FLNe profiles for 4 Target areas in which we have data for multiple repeat injections. We are seeking to extend the model to the full set of 29 injections and to use it to estimate characteristics of the unobserved connectivity profiles of the Target areas that are as yet uninjected.",NA,poster,,rr2015
